m.012xls	Jimmy Doolittle	military.military_person,book.author,people.deceased_person,organization.organization_member,military.military_commander,award.award_winner,people.person
m.0f8qn7	Antoine Court	people.deceased_person,people.person
m.0f978	Andy Razaf	music.lyricist,music.composer,award.award_nominee,theater.theatrical_lyricist,people.deceased_person,book.author,music.artist,people.person
m.0fk1c8	Bob Bearpark	education.academic,people.deceased_person,people.person
m.0fqnp6c	Jean-Olivier Arcand	people.deceased_person,people.person
m.0g5rydt	Joseph-Alexandre Müller	people.deceased_person,people.person
m.0gg2qz	George Cary	government.politician,people.deceased_person,people.person
m.0gkzq4v	Lewis Bayly	military.military_person,people.deceased_person,people.person
m.0gmfnzn	Henry Hatton	people.deceased_person,people.person
m.0gtxbx2	Benjamin Dawson	people.deceased_person,people.person
m.0gvr5ph	Mariya Svistunova	people.deceased_person,people.person
m.0gx_9rp	Georg Desmarées	people.deceased_person,people.person
m.0gxdzf	Solomon Ettinger	people.deceased_person,people.person
m.0gyt8jr	Henry Holbrook	people.deceased_person,people.person
m.0gywpmc	Phil Walker	people.deceased_person,people.person
m.0h7p8zd	Federico Moja	people.deceased_person,people.person
m.0h7ps51	James L. McPherson	people.deceased_person,people.person
m.0hhtvq7	János Szlepecz	people.deceased_person,people.person
m.0hzmyz8	Maria Verelst	people.deceased_person,people.person
m.0k279	Charles IX of France	royalty.noble_person,royalty.monarch,people.deceased_person,people.family_member,people.person
m.0ksrpj	John Lynch	government.politician,people.deceased_person,people.person
m.019z_6	Tiberius Hemsterhuis	people.deceased_person,people.person
m.019_9s	François Hemsterhuis	people.deceased_person,people.person
m.01qlsn	Kiya	people.person
m.07hcc	Tutankhamun	royalty.noble_person,royalty.monarch,film.film_subject,people.deceased_person,book.book_subject,people.person,symbols.name_source
m.0266b14	Pierre Aubameyang	sports.pro_athlete,soccer.football_player,people.person
m.025_v3b	Catilina Aubameyang	sports.pro_athlete,soccer.football_player,people.person
m.026ccjv	Alan Ealham	sports.pro_athlete,sports.sports_team_captain,people.person
m.094ydp	Mark Ealham	sports.pro_athlete,people.person
m.026gprl	Pitambar Charairongba	royalty.noble_person,royalty.monarch,people.deceased_person,people.person
m.026g3tb	Pamheiba	people.deceased_person,people.person
m.026xvzg	Barbara, Lady Judge	business.board_member,people.person
m.02r6std	Roger Cashmore	people.person
m.026z600	Brian Krikken	sports.pro_athlete,people.person
m.0cfslr	Karl Krikken	sports.pro_athlete,people.person
m.027672v	Genial	people.deceased_person,people.person
m.027679c	Aeghyna	people.deceased_person,people.person
m.02767kz	Soseono	people.person
m.025tzl6	Biryu	people.person
m.0276jcl	George Olds	people.deceased_person,people.person
m.08bl6n	Leland Olds	people.deceased_person,people.person
m.0277zcl	Robert Wallop	government.politician,people.deceased_person,people.person
m.0fqmbp8	Henry Wallop	people.deceased_person,people.person
m.027grwt	Mike McClennan	sports.pro_athlete,people.person
m.09szny	Brian McClennan	sports.pro_athlete,people.person
m.027rpz_	Henry Bridges	people.deceased_person,architecture.architect,people.person
m.0277p31	James Bridges	people.deceased_person,architecture.architect,people.person
m.027ysbs	Eleanor Flexner	award.award_nominee,book.author,people.deceased_person,award.award_winner,people.person
m.04_by	Mary Shelley	film.film_story_contributor,film.writer,people.person,fictional_universe.fictional_character_creator,influence.influence_node,award.award_nominee,people.deceased_person,award.hall_of_fame_inductee,book.author,award.award_winner,book.book_subject
m.02ppqkf	Marina Zueva	people.person
m.0bm11p	Fedor Andreev	sports.pro_athlete,people.person
m.02pr5b6	Brian Holloway	sports.pro_athlete,american_football.football_player,people.person
m.03c_lfm	David Holloway	sports.pro_athlete,american_football.football_player,people.person
m.02ps8m8	Nevil Maskelyne	people.deceased_person,people.person
m.01kk7y	Jasper Maskelyne	military.military_person,people.deceased_person,people.person
m.02q9j7p	Stephen Coverdale	sports.pro_athlete,people.person
m.02rghl7	Paul Coverdale	sports.pro_athlete,people.person
m.02qj6yb	Desa	people.deceased_person,people.person
m.01pdhc	Stefan Nemanja	royalty.noble_person,people.deceased_person,people.person
m.02qjpcd	William Cuttell	sports.pro_athlete,people.deceased_person,people.person
m.09qpyb	Willis Cuttell	sports.pro_athlete,people.deceased_person,people.person
m.02qrrby	John Burke	book.author,people.deceased_person,people.person
m.0405jz	Bernard Burke	book.author,people.deceased_person,people.person
m.02qz9dq	Andrew Bews	sports.pro_athlete,people.person
m.0hn8gkz	Jed Bews	sports.pro_athlete,people.person
m.02rcf12	Wayne Hicks	sports.pro_athlete,people.person
m.027gs6g	Alex Hicks	sports.pro_athlete,people.person
m.02rgq16	Minoru Matsuya	people.deceased_person,music.artist,people.person
m.02pk1yj	Midori Matsuya	people.deceased_person,music.artist,people.person
m.02rh5qg	Alec Astle	sports.pro_athlete,people.person
m.0bky8m	Todd Astle	sports.pro_athlete,people.person
m.02rhg74	Francis Carr	government.politician,people.deceased_person,people.person
m.02rlhhf	James Carr	government.politician,people.deceased_person,people.person
m.02rw2tb	Julio Baylón	sports.pro_athlete,soccer.football_player,people.deceased_person,people.person
m.02rmfct	Jair Baylón	sports.pro_athlete,soccer.football_player,people.person
m.02rytdv	Larry Gilbert	sports.pro_athlete,people.deceased_person,people.person
m.03c1ty9	Charlie Gilbert	sports.pro_athlete,people.deceased_person,people.person
m.02vg3h	Eadgils	people.deceased_person,people.person
m.02vh01	Eysteinn	people.deceased_person,people.person
m.02wvls_	Roger Nelson	military.military_person,government.politician,book.author,people.deceased_person,people.person
m.039bjx	John Nelson	government.politician,people.deceased_person,people.person
m.02x21dn	Charalambos Avgerinos	government.politician,people.deceased_person,people.person
m.02wzndp	Nakis Avgerinos	government.politician,people.deceased_person,people.person
m.02x3lhz	Newman Howard	book.author,people.deceased_person,people.person
m.03cmh17	Len Howard	people.deceased_person,people.person
m.02x419	Frank Wedekind	film.film_story_contributor,film.writer,book.author,people.deceased_person,people.person
m.0ckh5_	Frida Uhl	people.deceased_person,people.person
m.02y0cz	Sylvius Leopold Weiss	music.group_member,music.composer,people.deceased_person,music.artist,people.person
m.03_f0	Johann Sebastian Bach	theater.theatrical_composer,music.group_member,symbols.name_source,people.person,influence.influence_node,film.person_or_entity_appearing_in_film,film.film_subject,music.composer,award.award_nominee,people.deceased_person,book.author,book.book_subject,film.music_contributor,music.artist,people.family_member
m.0325k9	Al Hansen	music.group_member,influence.influence_node,people.deceased_person,book.author,visual_art.visual_artist,music.artist,people.person
m.0kc6	Andy Warhol	tv.tv_personality,film.writer,architecture.architect,film.producer,celebrities.celebrity,influence.influence_node,film.person_or_entity_appearing_in_film,film.editor,book.author,organization.organization_founder,visual_art.visual_artist,people.family_member,film.cinematographer,film.actor,tv.tv_actor,film.director,people.person,symbols.name_source,medicine.notable_person_with_medical_condition,architecture.architectural_structure_owner,tv.tv_producer,music.producer,film.film_subject,people.deceased_person,book.book_subject,music.artist
m.03462w	Peter Šťastný	sports.pro_athlete,government.politician,olympics.olympic_athlete,people.person
m.0bs68h	Yan Stastny	sports.pro_athlete,people.person
m.03b_mcv	Nijō Morotsugu	people.deceased_person,people.person
m.03b_nkp	Nijō Mitsumoto	people.deceased_person,people.person
m.03c908_	Harris Laning	sports.pro_athlete,military.military_person,olympics.olympic_athlete,people.deceased_person,people.person
m.0gy16ts	Cal Laning	military.military_person,people.deceased_person,people.person
m.03c_ys7	Leon Riley	sports.pro_athlete,people.deceased_person,people.person
m.03c67vf	Lee Riley	sports.pro_athlete,people.deceased_person,american_football.football_player,people.person
m.03cbml	Jack Steinberger	influence.influence_node,education.academic,award.award_winner,people.person
m.0645dc	Ned Steinberger	people.person
m.03cdpqm	Stanley Kerr	book.author,people.deceased_person,people.person
m.098cbr	Malcolm Kerr	influence.influence_node,education.academic,book.author,people.deceased_person,people.person
m.03cnhqj	Matsudaira Norihiro	people.deceased_person,people.person
m.03cl_00	Makino Tadayuki	government.politician,people.deceased_person,people.person
m.03cnld	Ramesses IV	royalty.noble_person,royalty.monarch,people.deceased_person,people.person
m.07k7xs4	Pentawer	people.deceased_person,people.person
m.03cst8l	Roger Gudmundseth	government.politician,people.person
m.0406972	Merethe Storødegård	government.politician,people.person
m.03cwt_v	Albert Sercu	sports.pro_athlete,people.deceased_person,people.person
m.07kv28	Patrick Sercu	sports.pro_athlete,olympics.olympic_athlete,people.person
m.03hn0wt	Akechi Mitsutsuna	people.deceased_person,people.person
m.01tk01	Akechi Mitsuhide	people.deceased_person,people.person
m.03m4s20	Henry Clough	people.deceased_person,people.person
m.0dvhcw	Tom Clough	music.group_member,people.deceased_person,music.artist,people.person
m.03ns89m	Louise-Magdeleine Horthemels	people.deceased_person,people.person
m.03nqvw5	Charles-Nicolas Cochin	influence.influence_node,people.deceased_person,visual_art.visual_artist,people.person
m.03p4yz	Skagul Toste	people.person
m.03p5k9	Ulf Tostesson	people.deceased_person,people.person
m.03yb06k	Charles Brewer	sports.pro_athlete,american_football.football_player,people.person
m.03qnvp6	Robert Brewer	sports.pro_athlete,american_football.football_player,people.person
m.043q3_1	Jim Adduci	sports.pro_athlete,people.person
m.05sybmf	Jim Adduci	sports.pro_athlete,people.person
m.047g7kd	Lou Dijkstra	sports.pro_athlete,olympics.olympic_athlete,people.deceased_person,people.person
m.092k5x	Sjoukje Dijkstra	sports.pro_athlete,olympics.olympic_athlete,people.person
m.04cym7y	Mark Ryal	sports.pro_athlete,people.person
m.076yflp	Rusty Ryal	sports.pro_athlete,people.person
m.04f2hxb	Jacob Matham	book.author,people.deceased_person,visual_art.visual_artist,people.person
m.0h3ss_9	Jan Matham	people.deceased_person,people.person
m.04y9vtn	Ted Kaufman	government.politician,film.person_or_entity_appearing_in_film,people.person
m.082d3d	Chris Coons	government.politician,people.person
m.053kqyx	Henrik Rytter	people.deceased_person,people.person
m.051zs7v	Olav Rytter	people.deceased_person,people.person
m.05b3jlb	Ivan Christian	people.deceased_person,people.person
m.03klp5	Steve Christian	people.person
m.05b_yt2	Jean-Joseph-François Tassaert	people.deceased_person,visual_art.visual_artist,people.person
m.05c105t	Octave Tassaert	people.deceased_person,visual_art.visual_artist,people.person
m.05c0ylj	Abraham Pomerantz	people.deceased_person,people.person
m.0b6djwk	Charlotte Pomerantz	award.award_nominee,book.author,award.award_winner,people.person
m.05mzyx0	Gunnar Randers	people.deceased_person,people.person
m.054js9q	Jørgen Randers	film.person_or_entity_appearing_in_film,book.author,people.person
m.05p3xwl	John Yorke	government.politician,people.deceased_person,people.person
m.01png2	Henry Green	influence.influence_node,book.author,people.deceased_person,people.person
m.05pyll	Germanus	military.military_person,people.deceased_person,people.person
m.09v8n57	Justin	government.politician,military.military_person,people.deceased_person,people.person
m.05q6vc7	James Wu	people.person
m.03nshf7	Annie Wu	people.person
m.05vz92	Kitsuno	people.deceased_person,people.family_member,people.person
m.05_418	Oda Nobutada	people.deceased_person,people.family_member,people.person
m.05zjrzx	Vic Cavanagh	people.deceased_person,people.person
m.05zlmnh	Vic Cavanagh	sports.pro_athlete,people.deceased_person,people.person
m.05zjybh	Jimmy Hutchinson	sports.pro_athlete,soccer.football_player,people.deceased_person,people.person
m.0bs97h9	Barry Hutchinson	sports.pro_athlete,soccer.football_player,people.deceased_person,people.person
m.061vtb	Ernesto Pérez Balladares	government.politician,people.person
m.022v9_	Mireya Moscoso	government.politician,people.person
m.063_jrs	Olaf Skavlan	people.deceased_person,people.person
m.05sxgd0	Einar Skavlan	people.deceased_person,people.person
m.063svs	Cleomenes II	government.politician,people.deceased_person,people.person
m.03cf02p	Acrotatus I	people.person
m.0641_41	Umlesh Yadav	government.politician,people.person
m.0479dh1	Vikas Yadav	people.person
m.064l9g8	Peter Davies	government.politician,people.person
m.061rb0	Philip Davies	government.politician,people.person
m.064lcbg	György Czakó	sports.pro_athlete,people.person
m.0bf6_f	Krisztina Czakó	sports.pro_athlete,olympics.olympic_athlete,people.person
m.06d2dr	Dausprungas	people.deceased_person,people.person
m.0q40x40	Tautvilas	people.deceased_person,people.person
m.06kvd9	Susan Harrison	film.actor,tv.tv_actor,people.person
m.08hw8r	Darva Conger	people.person
m.06ltr1	Abel Prescott	people.deceased_person,people.person
m.039zy3	Samuel Prescott	people.deceased_person,people.person
m.06s2s_t	Don Pepper	sports.pro_athlete,people.person
m.05j4rq	Dottie Pepper	sports.pro_athlete,award.award_winner,people.person
m.07_661	Deborah Doniach	people.deceased_person,award.award_winner,people.person
m.0g1h2b	Sebastian Doniach	organization.organization_founder,education.academic,people.person
m.07jl1g	Murray S. Blum	military.military_person,people.person
m.07j5t1	Deborah Blum	award.award_nominee,book.author,award.award_winner,film.producer,people.person
m.07k476t	Allan Lurie	film.actor,tv.tv_actor,people.person
m.0c3xrv	Peter Lurie	film.actor,tv.tv_actor,people.person
m.07s348	Jim Richards	sports.pro_athlete,film.actor,people.person
m.04yxwv	Steven Richards	sports.pro_athlete,people.person
m.07s3vqk	Ray Charles	music.lyricist,music.group_member,tv.tv_personality,film.actor,tv.tv_actor,people.person,medicine.notable_person_with_medical_condition,influence.influence_node,film.person_or_entity_appearing_in_film,music.composer,award.award_nominee,book.author,award.hall_of_fame_inductee,organization.organization_founder,people.deceased_person,award.award_winner,film.music_contributor,music.artist
m.012vd6	Aretha Franklin	music.lyricist,music.group_member,film.actor,tv.tv_actor,people.person,influence.influence_node,music.producer,film.person_or_entity_appearing_in_film,award.award_nominee,music.composer,book.author,award.hall_of_fame_inductee,award.award_winner,book.book_subject,music.artist
m.080mfk	Lancelot Blackburne	people.deceased_person,people.person
m.02rxjf9	Thomas Hayter	book.author,people.deceased_person,people.person
m.083k5r	Philip	military.military_person,people.person
m.03cpr2r	Antipater Etesias	people.deceased_person,people.person
m.088551	Joseph Papineau	people.deceased_person,people.person
m.01b13l	Louis-Joseph Papineau	people.deceased_person,people.person
m.08ghrk	Theodor Curtius	influence.influence_node,education.academic,people.deceased_person,people.person
m.0h96v1b	Karl Freudenberg	people.deceased_person,people.person
m.08kd63	Luigi Cadorna	military.military_person,people.deceased_person,people.person
m.0c7yn2	Raffaele Cadorna	military.military_person,people.deceased_person,people.person
m.08l4fj	Rodney Redmond	sports.pro_athlete,people.person
m.0g_226	Aaron Redmond	sports.pro_athlete,people.person
m.08wr17	Abel Aganbegyan	book.author,people.person
m.0g55jqn	Ruben Aganbegyan	people.person
m.09g2jz	Christian Lodewyk Stals	people.person
m.09g2n5	Tito Mboweni	people.person
m.09gdvr	Æthelstan of East Anglia	people.deceased_person,people.person
m.027psf7	Æthelweard of East Anglia	people.deceased_person,people.person
m.09qs31	Geoffrey Cheshire	people.deceased_person,people.person
m.019qkl	Leonard Cheshire	royalty.noble_person,military.military_person,tv.tv_actor,book.author,organization.organization_founder,people.deceased_person,award.award_winner,people.person
m.09rtnj4	Pierre Abelin	people.deceased_person,people.person
m.08ptl4	Jean-Pierre Abelin	government.politician,people.person
m.09v3vzm	Jean Berthoud	people.deceased_person,people.person
m.09v6125	Henri Berthoud	people.deceased_person,people.person
m.0b0fy3	Piper family	visual_art.visual_artist,music.artist,people.person
m.0253jw	John Piper	people.deceased_person,book.author,visual_art.visual_artist,people.person
m.0b6k38m	Erroll Bennett	sports.pro_athlete,soccer.football_player,people.person
m.0jvhr1s	Naea Bennett	sports.pro_athlete,soccer.football_player,people.person
m.0b7405x	Edward Withy	people.deceased_person,people.person
m.05c19vk	Arthur Withy	people.deceased_person,people.person
m.0bhmkq	Octavius Temple	people.deceased_person,people.person
m.014t8l	Frederick Temple	book.author,people.deceased_person,award.award_winner,people.person
m.0bjrzl	Basil Boioannes	military.military_person,people.deceased_person,people.person
m.0fpdk1	Exaugustus Boioannes	military.military_person,people.deceased_person,people.person
m.0bqvxnf	Igorʹ Bėlza	music.composer,book.author,education.academic,people.deceased_person,film.music_contributor,people.person
m.0n_hx5j	Svyatoslav Belza	people.deceased_person,people.person
m.0bs42vs	Donald Nyrop	people.deceased_person,people.person
m.0g7x1v	Bill Nyrop	sports.pro_athlete,people.deceased_person,people.person
m.0c0njq	Shibi Khan	people.deceased_person,people.person
m.04n1z4z	Ashina Jiesheshuai	people.person
m.0c4g2y	Frank Wilkes	government.politician,people.person
m.04hj8y	Helen Buckingham	government.politician,people.person
m.0ch4d2f	Chen Zheng	people.person
m.0glzq3	Tan Goan-kong	military.military_person,people.person
m.0cm99h5	Carlos Maldonado	sports.pro_athlete,soccer.football_player,people.person
m.02vlcd1	Giancarlo Maldonado	sports.pro_athlete,soccer.football_player,people.person
m.0cpcj	Darius I	royalty.noble_person,royalty.monarch,people.deceased_person,people.person,symbols.name_source
m.037l32	Achaemenes	people.deceased_person,people.person
m.0czbsjq	Thomas Thoroton-Hildyard	government.politician,people.deceased_person,people.person
m.0gfh80r	Henry Hildyard	military.military_person,people.deceased_person,people.person
m.0ddz4h	Jerry Abbott	music.lyricist,music.producer,music.composer,music.artist,people.person
m.01fvh5	Dimebag Darrell	music.lyricist,music.group_member,film.actor,music.producer,music.composer,people.deceased_person,music.artist,people.person
m.0ds8zkt	Ralf Sträßer	sports.pro_athlete,soccer.football_player,people.person
m.04myx_6	Carsten Sträßer	sports.pro_athlete,soccer.football_player,people.person
m.0g2vp2	Sjur Lindebrække	government.politician,people.deceased_person,business.board_member,people.person
m.03sdqn	Max Manus	military.military_person,book.author,people.deceased_person,people.person
m.0gg4w73	Mehytenweskhet	people.person
m.0j43y	Necho II	royalty.noble_person,royalty.monarch,people.deceased_person,people.person,symbols.name_source
m.0ggjr1	Kristian Bjørn	sports.pro_athlete,people.deceased_person,people.person
m.080gj3j	Torgeir Bjørn	sports.pro_athlete,people.person
m.0gp6z8	Terry Randall	sports.pro_athlete,people.person
m.09jk04	Chad Randall	sports.pro_athlete,people.person
m.0gr7cc	Pat Stapleton	sports.pro_athlete,people.person
m.0gz34j	Mike Stapleton	sports.pro_athlete,people.person
m.0gx28v0	Ole Bergesen	people.deceased_person,people.person
m.094w4d	Sigval Bergesen	people.deceased_person,people.person
m.0gzmy	Pope Hormisdas	people.deceased_person,people.person
m.0628q	Pope Silverius	people.deceased_person,people.person
m.0h3s5_l	Agrafena Kryukova	people.deceased_person,people.person
m.0h3q7s9	Marfa Kryukova	people.deceased_person,people.person
m.0hr0n6m	Lucas Dillon	people.deceased_person,people.person
m.0hr3w04	James Bathe	people.person
m.0kbjhp9	Velimir Kljaić	sports.pro_athlete,people.deceased_person,people.person
m.05c0cy4	Nenad Kljaić	sports.pro_athlete,olympics.olympic_athlete,people.person
m.0rpphsp	Inga Bjørnson	people.person
m.0rpb42_	Botten Soot	film.actor,people.deceased_person,people.person
m.0113kjyp	Alan Carr	government.politician,education.academic,people.person
m.0114wnwh	Kacy Catanzaro	sports.pro_athlete,tv.tv_personality,people.person
m.011cndfr	Brandon Poulson	people.person
m.011hf50s	Pete Frates	people.person
m.011z_g	Robert Hall	people.deceased_person,book.author,people.person
m.017_lg	Mikhail Ostrogradsky	people.deceased_person,people.person
m.01gb3p	Mark Pryor	government.politician,film.person_or_entity_appearing_in_film,people.person
m.01kz4b	Román Baldorioty de Castro	people.deceased_person,people.person
m.01n7m_	Edwin F. Uhl	people.deceased_person,people.person
m.01pbwx_	Peter Skellern	music.lyricist,music.group_member,music.composer,music.artist,people.person
m.01pgqd	Lynn Frazier	government.politician,people.deceased_person,people.person
m.01r1wrj	Russell Hitchcock	music.group_member,film.actor,music.composer,people.person,music.artist
m.01vjzz	Ronald Radosh	book.author,book.book_subject,people.person
m.01vnm4s	Arleta	music.lyricist,music.group_member,music.composer,book.author,music.artist,people.person
m.01wm1b	Paul Maguire	sports.pro_athlete,award.award_nominee,american_football.football_player,people.person
m.01yg86	Lynn Hill	film.actor,film.person_or_entity_appearing_in_film,book.author,people.person
m.020jgk	Edward Clark Potter	people.deceased_person,visual_art.visual_artist,organization.organization_member,people.person
m.0216y_	Sandi Toksvig	tv.tv_personality,influence.influence_node,tv.tv_actor,award.award_nominee,book.author,people.person,film.producer
m.021q5l	Katharine, Duchess of Kent	royalty.noble_person,people.person,people.family_member
m.022xn8	Adam Clayton Powell, Jr.	government.politician,book.author,people.deceased_person,people.person
m.024xc7	Linda Sánchez	government.politician,people.person
m.025_z_x	Matt Gogel	sports.pro_athlete,people.person
m.025vh12	Christopher Geidt	government.politician,people.person
m.025xr6j	Simon Keswick	people.person
m.025z89s	Norman C. Paine	people.deceased_person,american_football.football_coach,people.person
m.02612lh	Carolyn Dorin-Ballard	sports.pro_athlete,award.award_nominee,people.person
m.026p7_t	Paul Draper	award.award_nominee,organization.organization_founder,business.board_member,award.award_winner,people.person
m.026qmk7	Christopher Vokes	military.military_person,people.deceased_person,people.person
m.0270r14	Kevin McCadam	sports.pro_athlete,american_football.football_player,people.person
m.027bdx5	Edward J. Patten	government.politician,people.deceased_person,people.person
m.027nkct	Joseph Linitz	people.person
m.0283357	Andy Comerford	sports.pro_athlete,people.person
m.02844y	Nigel Waterson	government.politician,people.person
m.02bqzj	Kofi Awoonor	government.politician,book.author,people.deceased_person,people.person
m.02frvc	Bobby Shriver	tv.tv_producer,organization.organization_founder,business.board_member,people.family_member,film.producer,people.person
m.02n9wf	Spark Matsunaga	government.politician,military.military_person,book.author,people.deceased_person,people.person
m.02phh65	Mordechai Halperin	people.person
m.02pz0rg	E. Michael McCann	people.person
m.02q52c8	Brian Blados	sports.pro_athlete,american_football.football_player,people.person
m.02q9zw1	Lyle Mouton	sports.pro_athlete,people.person
m.02qcrzc	Rick Danmeier	sports.pro_athlete,american_football.football_player,people.person
m.02qdg4p	Steve Bickerstaff	book.author,people.person
m.02qn701	Cecilia Alvarez	visual_art.visual_artist,people.person
m.02qq9c1	Ken Rudin	people.person
m.02qw_7_	Brad Greenberg	sports.pro_athlete,basketball.basketball_player,people.person
m.02r0fdq	Mike Goodson	sports.pro_athlete,american_football.football_player,people.person
m.02r11zr	Bruce McPherson	people.deceased_person,people.person
m.02rjbm3	Paul Martha	sports.pro_athlete,american_football.football_player,people.person
m.02rkn9_	Charles T. Dunwell	government.politician,people.deceased_person,people.person
m.02rl22g	Igor Lukšić	government.politician,people.person
m.02rqx8b	James Lyons Biggar	government.politician,people.deceased_person,people.person
m.02rw2l3	Goran Granić	government.politician,people.person
m.02ry13s	Mandy Grunwald	film.person_or_entity_appearing_in_film,people.person
m.02tt4z	James P. Bagian	spaceflight.astronaut,military.military_person,people.person
m.02vmgdv	Stephen Fleet	people.deceased_person,people.person
m.02vvp4l	John Saltmarsh	book.author,people.deceased_person,people.person
m.02vvzfs	Horatio Davies	military.military_person,government.politician,people.deceased_person,people.person
m.02w9bd7	Efrem Hill	sports.pro_athlete,american_football.football_player,people.person
m.02wwsr5	Valorie Burton	people.person
m.02wzqq7	Charles Aidman	influence.influence_node,film.actor,tv.tv_actor,award.award_nominee,people.deceased_person,film.music_contributor,people.person
m.02x03mc	Sandy Green	music.group_member,music.artist,people.person
m.02x4y6r	Marcelino Huerta	people.deceased_person,people.person
m.02x5j7z	Edward Mylin	sports.pro_athlete,people.deceased_person,people.person
m.02x5j_c	Dean R. Burgess	people.person
m.02x5jh6	Sir Montagu Proctor-Beauchamp, 7th Baronet	royalty.noble_person,people.deceased_person,people.person
m.0303lt	Balangoda Ananda Maitreya Thero	people.deceased_person,people.person
m.03b_3br	Derek Wanless	people.deceased_person,people.person
m.03c0j6p	Edmund Garratt Gardner	book.author,people.deceased_person,people.person
m.03cb7gn	Nicholas Anthony DiMarzio	people.person
m.03cb7mt	Andrés Domingo y Morales del Castillo	government.politician,people.deceased_person,people.person
m.03ckbs6	Robert Grosvenor, 5th Baron Ebury	people.deceased_person,people.person
m.03cnm_k	Tom Silvas	sports.pro_athlete,soccer.football_player,people.person
m.03d4xmx	Arthur Smith-Barry, 1st Baron Barrymore	royalty.noble_person,government.politician,people.deceased_person,people.person
m.03d96wh	Garth Morrison	people.deceased_person,people.person
m.03d__2w	Len Cariou	theater.theater_actor,influence.influence_node,film.actor,film.person_or_entity_appearing_in_film,tv.tv_actor,award.award_nominee,award.award_winner,music.artist,people.person
m.03gqw57	Kenneth Bradshaw	people.deceased_person,people.person
m.03gvvlq	Simon Arnott	sports.pro_athlete,people.person
m.03m63j1	Jamie Silva	sports.pro_athlete,american_football.football_player,people.person
m.03nll6	Jeff Wilson	sports.pro_athlete,people.person
m.03q4jq	Gerry Meehan	sports.pro_athlete,people.person
m.03qdyzq	Michael Cassara	people.person
m.03qgmj9	Edward D. Baca	military.military_person,people.person
m.03ql74c	Michael R. Collings	award.award_nominee,book.author,people.person
m.03qnjy_	Richard W. Gilsdorf	people.deceased_person,people.person
m.03wbm42	W. H. Rorke	american_football.football_coach,people.person
m.03y3kvh	John Hopton	people.deceased_person,people.person
m.03ych20	Paul Butler	people.person
m.04091vk	Stanley Diamond	people.deceased_person,book.author,education.academic,people.person
m.0412pd	Burt Hooton	sports.pro_athlete,people.person
m.041326j	John Percy Farrar	military.military_person,people.deceased_person,organization.organization_member,business.board_member,people.person
m.0414p3n	Nathan Fielder	tv.tv_actor,award.award_nominee,tv.tv_writer,people.person
m.041xl	J. G. Ballard	film.film_story_contributor,film.actor,people.person,fictional_universe.fictional_character_creator,influence.influence_node,award.award_nominee,award.ranked_item,people.deceased_person,book.author,award.award_winner,book.book_subject
m.04218zj	Urban T. Holmes, Jr.	book.author,people.deceased_person,people.person
m.043jxr	Matthew Cowley	book.author,people.deceased_person,people.person
m.043sb03	Ludmila Peterková	music.artist,people.person
m.046mbb	Prince Félix of Luxembourg	royalty.noble_person,people.person,people.family_member
m.047bf19	Minken Fosheim	influence.influence_node,film.actor,people.person
m.0486t0	Frankie Hejduk	sports.pro_athlete,olympics.olympic_athlete,soccer.football_player,people.person
m.04cxyvy	Richard Bertie	people.deceased_person,people.person
m.04f18qw	Gry Blekastad Almås	people.person
m.04f1q03	Kiril Manolov	people.person
m.04gf2b	John Edmund Commerell	military.military_person,government.politician,people.deceased_person,award.award_winner,people.person
m.04gm50y	Earl Britton	sports.pro_athlete,people.deceased_person,american_football.football_player,people.person
m.04jkpqr	Ron Benefiel	people.person
m.04jksz6	David Carson Berry	people.person
m.04jqfg	John Ainsworth-Davis	sports.pro_athlete,olympics.olympic_athlete,people.deceased_person,people.person
m.04ljpxg	Benjamin Rudyerd	government.politician,book.author,people.deceased_person,people.person
m.04vzv4	Walter Plunkett	award.award_nominee,people.deceased_person,award.award_winner,film.film_crewmember,people.person
m.04xgpn	John Pope	people.person
m.04yf5gm	Irwin Crosthwait	people.deceased_person,visual_art.visual_artist,people.person
m.04yfzz3	James C. Adkins	people.deceased_person,people.person
m.04yvxt	Richard Friend	organization.organization_founder,award.award_winner,people.person
m.04zvxgs	Carl Giordana	people.deceased_person,people.person
m.04zz4xg	Joe Rollins	military.military_person,people.deceased_person,people.person
m.052113z	Arnold Walker	military.military_person,people.deceased_person,people.person
m.0524hf5	Alison Smale	people.person
m.05875n	Slobodan Rakitić	book.author,people.person
m.059xg2	Wilfred Judson	people.deceased_person,people.person
m.05b4p21	Anthony Jeselnik	music.group_member,film.actor,tv.tv_actor,award.award_nominee,tv.tv_writer,people.person,music.artist
m.05c0238	Dele Olaoye	sports.pro_athlete,soccer.football_player,people.person
m.05f5ks1	Michael Alec Rose	music.composer,people.person
m.05f8wfl	Nelly Drell	people.person
m.05k_xw	Nan Shepherd	book.author,people.deceased_person,people.person
m.05l7by	Sue Scott	film.actor,film.person_or_entity_appearing_in_film,award.award_nominee,people.person
m.05mqjqn	Rodrigo Augusto da Silva	government.politician,people.deceased_person,people.person
m.05mqyml	Adam Harris	sports.pro_athlete,olympics.olympic_athlete,people.person
m.05mrys9	Dan Satterberg	government.politician,people.person
m.05msh49	Nicholas Lloyd	people.person
m.05mx4v0	Stephen Carley	business.board_member,people.person
m.05myyq	Stan Lathan	influence.influence_node,tv.tv_producer,award.award_nominee,tv.tv_program_creator,film.director,award.award_winner,people.person,film.producer
